angry0,angry1,angry2,box0,box1,box2,disgust0,disgust1,disgust2,fear0,fear1,fear2,happy0,happy1,happy2,neutral0,neutral1,neutral2,sad0,sad1,sad2,surprise0,surprise1,surprise2
0.45,,,"[878, 126, 159, 222]",,,0.0,,,0.1,,,0.01,,,0.14,,,0.3,,,0.01,,
0.48,,,"[884, 135, 157, 204]",,,0.0,,,0.08,,,0.0,,,0.12,,,0.31,,,0.0,,
0.36,,,"[892, 136, 150, 196]",,,0.0,,,0.07,,,0.0,,,0.18,,,0.38,,,0.0,,
0.37,,,"[879, 126, 161, 221]",,,0.0,,,0.08,,,0.0,,,0.34,,,0.19,,,0.02,,
0.21,,,"[885, 126, 159, 220]",,,0.0,,,0.1,,,0.0,,,0.51,,,0.16,,,0.01,,
0.35,,,"[890, 129, 158, 214]",,,0.0,,,0.11,,,0.0,,,0.32,,,0.2,,,0.01,,
0.27,,,"[895, 133, 158, 216]",,,0.0,,,0.18,,,0.0,,,0.31,,,0.23,,,0.01,,
0.13,,,"[899, 131, 164, 224]",,,0.0,,,0.16,,,0.0,,,0.37,,,0.32,,,0.01,,
0.09,,,"[908, 127, 166, 231]",,,0.0,,,0.11,,,0.01,,,0.44,,,0.35,,,0.01,,
0.18,,,"[912, 138, 156, 212]",,,0.0,,,0.07,,,0.0,,,0.38,,,0.36,,,0.0,,
0.15,,,"[916, 137, 163, 219]",,,0.0,,,0.07,,,0.0,,,0.41,,,0.36,,,0.0,,
0.09,,,"[924, 140, 152, 215]",,,0.0,,,0.16,,,0.0,,,0.37,,,0.37,,,0.0,,
0.16,,,"[928, 139, 157, 219]",,,0.0,,,0.13,,,0.0,,,0.46,,,0.24,,,0.0,,
0.12,,,"[932, 149, 156, 209]",,,0.0,,,0.05,,,0.0,,,0.48,,,0.34,,,0.0,,
0.22,,,"[935, 154, 157, 207]",,,0.0,,,0.05,,,0.0,,,0.43,,,0.3,,,0.0,,
0.19,,,"[936, 155, 157, 210]",,,0.0,,,0.06,,,0.0,,,0.41,,,0.33,,,0.0,,
0.11,,,"[937, 155, 160, 211]",,,0.0,,,0.05,,,0.01,,,0.49,,,0.34,,,0.0,,
0.1,,,"[938, 154, 161, 213]",,,0.0,,,0.06,,,0.01,,,0.4,,,0.43,,,0.0,,
0.1,,,"[938, 155, 161, 213]",,,0.0,,,0.09,,,0.01,,,0.41,,,0.39,,,0.0,,
0.11,,,"[937, 154, 164, 217]",,,0.0,,,0.08,,,0.01,,,0.37,,,0.42,,,0.0,,
0.13,,,"[936, 155, 164, 218]",,,0.0,,,0.09,,,0.0,,,0.25,,,0.51,,,0.01,,
0.23,,,"[936, 154, 163, 218]",,,0.0,,,0.08,,,0.0,,,0.24,,,0.43,,,0.01,,
0.18,,,"[932, 156, 165, 220]",,,0.0,,,0.06,,,0.01,,,0.21,,,0.52,,,0.01,,
0.26,,,"[934, 158, 159, 211]",,,0.0,,,0.1,,,0.01,,,0.15,,,0.47,,,0.01,,
0.24,,,"[934, 160, 155, 209]",,,0.0,,,0.12,,,0.0,,,0.18,,,0.45,,,0.0,,
0.18,,,"[932, 158, 160, 214]",,,0.0,,,0.11,,,0.0,,,0.44,,,0.25,,,0.01,,
0.29,,,"[927, 157, 157, 213]",,,0.0,,,0.12,,,0.0,,,0.33,,,0.25,,,0.01,,
0.16,,,"[922, 151, 159, 221]",,,0.0,,,0.12,,,0.0,,,0.39,,,0.32,,,0.01,,
0.18,,,"[918, 149, 157, 218]",,,0.0,,,0.1,,,0.0,,,0.52,,,0.19,,,0.01,,
0.15,,,"[916, 149, 156, 215]",,,0.0,,,0.17,,,0.0,,,0.44,,,0.23,,,0.01,,
0.15,,,"[910, 145, 157, 219]",,,0.0,,,0.11,,,0.0,,,0.4,,,0.33,,,0.01,,
0.16,,,"[905, 141, 159, 222]",,,0.0,,,0.12,,,0.0,,,0.36,,,0.34,,,0.01,,
0.32,,,"[902, 136, 162, 220]",,,0.0,,,0.13,,,0.0,,,0.33,,,0.2,,,0.01,,
0.26,,,"[896, 134, 162, 225]",,,0.0,,,0.15,,,0.01,,,0.23,,,0.31,,,0.04,,
0.3,,,"[895, 134, 165, 226]",,,0.0,,,0.2,,,0.0,,,0.24,,,0.24,,,0.02,,
0.23,,,"[891, 129, 171, 232]",,,0.0,,,0.16,,,0.0,,,0.25,,,0.34,,,0.02,,
0.36,,,"[892, 134, 164, 221]",,,0.0,,,0.15,,,0.0,,,0.2,,,0.27,,,0.02,,
0.32,,,"[890, 126, 170, 232]",,,0.0,,,0.15,,,0.01,,,0.23,,,0.27,,,0.04,,
0.38,,,"[894, 135, 160, 211]",,,0.0,,,0.16,,,0.0,,,0.23,,,0.2,,,0.03,,
0.28,,,"[888, 129, 165, 224]",,,0.0,,,0.14,,,0.0,,,0.24,,,0.32,,,0.02,,
0.23,,,"[886, 128, 167, 226]",,,0.0,,,0.12,,,0.0,,,0.28,,,0.34,,,0.02,,
0.31,,,"[887, 128, 163, 226]",,,0.0,,,0.12,,,0.0,,,0.23,,,0.33,,,0.01,,
0.46,,,"[887, 129, 164, 226]",,,0.0,,,0.13,,,0.0,,,0.14,,,0.25,,,0.02,,
0.31,,,"[887, 126, 165, 229]",,,0.0,,,0.1,,,0.0,,,0.29,,,0.26,,,0.04,,
0.25,,,"[884, 122, 168, 235]",,,0.0,,,0.08,,,0.01,,,0.4,,,0.24,,,0.01,,
0.26,,,"[887, 129, 166, 229]",,,0.0,,,0.19,,,0.0,,,0.14,,,0.27,,,0.14,,
0.19,,,"[885, 121, 170, 236]",,,0.0,,,0.11,,,0.01,,,0.35,,,0.33,,,0.01,,
0.24,,,"[891, 131, 159, 215]",,,0.0,,,0.17,,,0.0,,,0.24,,,0.33,,,0.02,,
0.27,,,"[885, 129, 163, 225]",,,0.0,,,0.09,,,0.0,,,0.34,,,0.27,,,0.02,,
0.12,,,"[883, 131, 163, 224]",,,0.0,,,0.09,,,0.0,,,0.3,,,0.49,,,0.0,,
0.19,,,"[884, 127, 164, 226]",,,0.0,,,0.06,,,0.0,,,0.39,,,0.34,,,0.01,,
0.18,0.05,,"[883, 128, 165, 225]","[928, 818, 63, 71]",,0.0,0.0,,0.05,0.02,,0.0,0.27,,0.45,0.38,,0.31,0.27,,0.01,0.01,
0.19,,,"[883, 128, 167, 225]",,,0.0,,,0.05,,,0.0,,,0.51,,,0.24,,,0.01,,
0.17,,,"[885, 131, 165, 223]",,,0.0,,,0.08,,,0.0,,,0.42,,,0.31,,,0.02,,
0.14,,,"[887, 151, 159, 214]",,,0.0,,,0.25,,,0.01,,,0.28,,,0.32,,,0.01,,
0.12,,,"[885, 150, 162, 214]",,,0.0,,,0.22,,,0.0,,,0.39,,,0.25,,,0.01,,
0.13,,,"[886, 148, 164, 216]",,,0.0,,,0.28,,,0.0,,,0.28,,,0.3,,,0.01,,
0.14,,,"[887, 153, 161, 213]",,,0.0,,,0.22,,,0.0,,,0.33,,,0.29,,,0.02,,
0.17,,,"[889, 152, 161, 213]",,,0.0,,,0.17,,,0.0,,,0.41,,,0.23,,,0.01,,
0.19,,,"[890, 147, 165, 220]",,,0.0,,,0.14,,,0.0,,,0.33,,,0.32,,,0.02,,
0.11,,,"[893, 149, 159, 216]",,,0.0,,,0.27,,,0.0,,,0.31,,,0.3,,,0.01,,
0.09,,,"[895, 150, 158, 215]",,,0.0,,,0.18,,,0.0,,,0.34,,,0.38,,,0.01,,
0.15,,,"[894, 146, 160, 217]",,,0.0,,,0.12,,,0.0,,,0.29,,,0.41,,,0.02,,
0.15,,,"[898, 145, 159, 208]",,,0.0,,,0.1,,,0.0,,,0.34,,,0.4,,,0.01,,
0.18,,,"[898, 144, 159, 209]",,,0.0,,,0.12,,,0.0,,,0.34,,,0.33,,,0.02,,
0.14,,,"[899, 145, 160, 208]",,,0.0,,,0.1,,,0.0,,,0.4,,,0.36,,,0.01,,
0.17,,,"[898, 145, 159, 210]",,,0.0,,,0.12,,,0.0,,,0.41,,,0.28,,,0.01,,
0.12,,,"[894, 146, 160, 218]",,,0.0,,,0.18,,,0.0,,,0.31,,,0.38,,,0.01,,
0.2,,,"[899, 145, 158, 208]",,,0.0,,,0.15,,,0.0,,,0.31,,,0.32,,,0.02,,
0.19,,,"[895, 149, 157, 212]",,,0.0,,,0.18,,,0.0,,,0.32,,,0.3,,,0.02,,
0.19,,,"[894, 147, 158, 214]",,,0.0,,,0.14,,,0.0,,,0.37,,,0.28,,,0.02,,
0.15,,,"[894, 149, 156, 211]",,,0.0,,,0.18,,,0.0,,,0.38,,,0.27,,,0.02,,
0.17,,,"[893, 152, 157, 213]",,,0.0,,,0.26,,,0.0,,,0.35,,,0.2,,,0.02,,
0.1,,,"[887, 140, 167, 224]",,,0.0,,,0.07,,,0.0,,,0.32,,,0.48,,,0.02,,
0.14,,,"[883, 143, 167, 219]",,,0.0,,,0.1,,,0.0,,,0.33,,,0.41,,,0.02,,
0.08,,,"[884, 145, 167, 217]",,,0.0,,,0.15,,,0.0,,,0.43,,,0.31,,,0.03,,
0.1,,,"[892, 145, 159, 209]",,,0.0,,,0.07,,,0.0,,,0.43,,,0.39,,,0.01,,
0.1,,,"[887, 141, 164, 220]",,,0.0,,,0.05,,,0.0,,,0.45,,,0.39,,,0.01,,
0.11,,,"[884, 145, 166, 219]",,,0.0,,,0.09,,,0.0,,,0.37,,,0.42,,,0.01,,
0.14,,,"[886, 143, 164, 222]",,,0.0,,,0.09,,,0.0,,,0.39,,,0.34,,,0.04,,
0.17,,,"[886, 144, 164, 221]",,,0.0,,,0.1,,,0.01,,,0.34,,,0.34,,,0.05,,
0.17,,,"[887, 145, 163, 221]",,,0.0,,,0.11,,,0.0,,,0.29,,,0.35,,,0.08,,
0.21,,,"[887, 148, 163, 218]",,,0.0,,,0.13,,,0.0,,,0.29,,,0.3,,,0.06,,
0.15,,,"[888, 146, 163, 221]",,,0.0,,,0.12,,,0.0,,,0.32,,,0.34,,,0.07,,
0.09,,,"[889, 145, 164, 224]",,,0.0,,,0.08,,,0.0,,,0.37,,,0.38,,,0.07,,
0.16,,,"[890, 146, 163, 222]",,,0.0,,,0.1,,,0.0,,,0.28,,,0.34,,,0.11,,
0.13,,,"[887, 143, 164, 227]",,,0.0,,,0.05,,,0.0,,,0.41,,,0.35,,,0.06,,
0.12,,,"[887, 145, 165, 224]",,,0.0,,,0.09,,,0.0,,,0.4,,,0.32,,,0.06,,
0.15,,,"[887, 146, 165, 220]",,,0.01,,,0.11,,,0.0,,,0.28,,,0.39,,,0.06,,
0.07,,,"[889, 146, 165, 221]",,,0.0,,,0.09,,,0.0,,,0.4,,,0.39,,,0.04,,
0.08,,,"[890, 146, 164, 220]",,,0.0,,,0.1,,,0.0,,,0.38,,,0.4,,,0.03,,
0.08,,,"[891, 148, 163, 219]",,,0.0,,,0.08,,,0.0,,,0.4,,,0.42,,,0.01,,
0.08,,,"[891, 147, 164, 222]",,,0.0,,,0.06,,,0.0,,,0.38,,,0.47,,,0.01,,
0.16,,,"[890, 158, 162, 206]",,,0.0,,,0.09,,,0.0,,,0.28,,,0.47,,,0.01,,
0.19,,,"[891, 156, 161, 209]",,,0.01,,,0.1,,,0.0,,,0.2,,,0.49,,,0.01,,
0.15,,,"[890, 155, 163, 211]",,,0.0,,,0.12,,,0.0,,,0.15,,,0.56,,,0.01,,
0.15,,,"[889, 152, 165, 216]",,,0.0,,,0.13,,,0.0,,,0.13,,,0.57,,,0.01,,
0.21,,,"[889, 154, 163, 211]",,,0.0,,,0.08,,,0.0,,,0.21,,,0.49,,,0.01,,
0.11,,,"[886, 140, 165, 230]",,,0.0,,,0.09,,,0.0,,,0.32,,,0.44,,,0.04,,
0.16,,,"[891, 145, 160, 220]",,,0.0,,,0.07,,,0.0,,,0.27,,,0.5,,,0.01,,
0.13,,,"[888, 142, 165, 224]",,,0.0,,,0.07,,,0.0,,,0.32,,,0.47,,,0.01,,
0.1,,,"[890, 144, 163, 220]",,,0.0,,,0.06,,,0.0,,,0.37,,,0.44,,,0.03,,
0.15,,,"[890, 144, 163, 222]",,,0.0,,,0.1,,,0.0,,,0.3,,,0.41,,,0.04,,
0.2,,,"[893, 145, 162, 220]",,,0.0,,,0.11,,,0.0,,,0.14,,,0.47,,,0.08,,
0.27,,,"[885, 140, 167, 228]",,,0.0,,,0.1,,,0.0,,,0.2,,,0.39,,,0.04,,
0.2,,,"[892, 152, 163, 217]",,,0.0,,,0.13,,,0.0,,,0.31,,,0.33,,,0.04,,
0.47,0.03,,"[896, 145, 168, 222]","[927, 820, 62, 72]",,0.0,0.0,,0.11,0.01,,0.0,0.09,,0.11,0.67,,0.25,0.19,,0.05,0.01,
0.25,,,"[903, 144, 166, 222]",,,0.0,,,0.22,,,0.0,,,0.13,,,0.36,,,0.03,,
0.3,,,"[910, 153, 167, 219]",,,0.0,,,0.16,,,0.0,,,0.09,,,0.45,,,0.01,,
0.38,,,"[912, 152, 169, 218]",,,0.0,,,0.28,,,0.0,,,0.05,,,0.27,,,0.03,,
0.21,,,"[917, 153, 173, 224]",,,0.0,,,0.22,,,0.0,,,0.08,,,0.48,,,0.01,,
0.2,,,"[929, 161, 165, 211]",,,0.0,,,0.13,,,0.0,,,0.12,,,0.56,,,0.0,,
0.21,,,"[931, 160, 168, 214]",,,0.0,,,0.2,,,0.0,,,0.12,,,0.46,,,0.01,,
0.08,,,"[933, 157, 172, 223]",,,0.0,,,0.15,,,0.0,,,0.1,,,0.66,,,0.01,,
0.15,,,"[933, 159, 172, 225]",,,0.0,,,0.18,,,0.0,,,0.14,,,0.51,,,0.01,,
0.15,,,"[937, 162, 175, 218]",,,0.0,,,0.17,,,0.0,,,0.05,,,0.61,,,0.01,,
0.12,,,"[936, 159, 179, 225]",,,0.0,,,0.11,,,0.01,,,0.15,,,0.6,,,0.01,,
0.17,,,"[939, 158, 178, 223]",,,0.0,,,0.23,,,0.01,,,0.07,,,0.52,,,0.01,,
0.22,,,"[938, 158, 181, 230]",,,0.0,,,0.17,,,0.01,,,0.04,,,0.55,,,0.02,,
0.2,,,"[944, 166, 172, 218]",,,0.0,,,0.3,,,0.0,,,0.02,,,0.48,,,0.01,,
0.25,,,"[942, 165, 172, 221]",,,0.0,,,0.31,,,0.0,,,0.02,,,0.41,,,0.01,,
0.29,,,"[936, 163, 177, 224]",,,0.0,,,0.22,,,0.0,,,0.03,,,0.44,,,0.02,,
0.12,,,"[938, 162, 174, 224]",,,0.0,,,0.19,,,0.0,,,0.04,,,0.63,,,0.02,,
0.27,,,"[937, 163, 171, 219]",,,0.0,,,0.2,,,0.0,,,0.04,,,0.47,,,0.02,,
0.2,,,"[934, 163, 172, 221]",,,0.0,,,0.2,,,0.0,,,0.06,,,0.54,,,0.01,,
0.43,,,"[930, 165, 170, 220]",,,0.0,,,0.18,,,0.0,,,0.04,,,0.32,,,0.02,,
0.34,,,"[933, 158, 169, 225]",,,0.0,,,0.19,,,0.0,,,0.09,,,0.36,,,0.01,,
0.15,,,"[926, 153, 172, 228]",,,0.0,,,0.15,,,0.0,,,0.13,,,0.52,,,0.05,,
0.23,,,"[923, 158, 172, 224]",,,0.0,,,0.15,,,0.0,,,0.1,,,0.47,,,0.04,,
0.31,,,"[928, 164, 160, 208]",,,0.0,,,0.21,,,0.0,,,0.11,,,0.34,,,0.03,,
0.28,,,"[919, 155, 170, 219]",,,0.0,,,0.12,,,0.0,,,0.19,,,0.35,,,0.06,,
0.35,,,"[918, 154, 169, 222]",,,0.0,,,0.13,,,0.0,,,0.18,,,0.3,,,0.03,,
0.23,,,"[911, 153, 171, 226]",,,0.0,,,0.08,,,0.0,,,0.28,,,0.4,,,0.01,,
0.23,,,"[912, 155, 170, 223]",,,0.0,,,0.12,,,0.0,,,0.3,,,0.33,,,0.01,,
0.26,,,"[910, 156, 171, 222]",,,0.0,,,0.14,,,0.0,,,0.22,,,0.36,,,0.02,,
0.33,0.08,,"[911, 158, 170, 219]","[925, 817, 64, 75]",,0.0,0.0,,0.16,0.02,,0.0,0.14,,0.12,0.33,,0.37,0.41,,0.02,0.02,
0.45,,,"[912, 159, 168, 217]",,,0.0,,,0.16,,,0.0,,,0.08,,,0.3,,,0.01,,
0.19,,,"[911, 159, 166, 216]",,,0.0,,,0.07,,,0.0,,,0.26,,,0.47,,,0.0,,
0.17,,,"[911, 153, 167, 220]",,,0.0,,,0.07,,,0.0,,,0.24,,,0.51,,,0.01,,
0.26,,,"[912, 156, 166, 215]",,,0.0,,,0.06,,,0.0,,,0.26,,,0.41,,,0.0,,
0.31,,,"[912, 151, 166, 218]",,,0.0,,,0.11,,,0.01,,,0.17,,,0.38,,,0.03,,
0.27,,,"[914, 157, 165, 216]",,,0.0,,,0.06,,,0.0,,,0.15,,,0.52,,,0.01,,
0.3,,,"[915, 154, 166, 219]",,,0.0,,,0.09,,,0.0,,,0.22,,,0.38,,,0.01,,
0.26,,,"[915, 154, 163, 217]",,,0.0,,,0.14,,,0.0,,,0.22,,,0.37,,,0.01,,
0.31,,,"[923, 156, 158, 206]",,,0.0,,,0.37,,,0.0,,,0.11,,,0.2,,,0.01,,
0.16,,,"[918, 150, 166, 218]",,,0.0,,,0.25,,,0.0,,,0.3,,,0.27,,,0.01,,
0.17,,,"[920, 149, 165, 220]",,,0.0,,,0.28,,,0.0,,,0.35,,,0.19,,,0.01,,
0.14,,,"[922, 150, 164, 217]",,,0.0,,,0.25,,,0.0,,,0.42,,,0.18,,,0.02,,
0.09,,,"[923, 146, 165, 220]",,,0.0,,,0.26,,,0.0,,,0.3,,,0.34,,,0.01,,
0.08,,,"[924, 150, 162, 216]",,,0.0,,,0.23,,,0.01,,,0.41,,,0.25,,,0.02,,
0.13,,,"[924, 147, 161, 214]",,,0.0,,,0.2,,,0.0,,,0.35,,,0.31,,,0.01,,
0.17,,,"[932, 144, 157, 211]",,,0.0,,,0.13,,,0.0,,,0.22,,,0.47,,,0.01,,
0.17,,,"[930, 145, 157, 208]",,,0.0,,,0.18,,,0.0,,,0.26,,,0.38,,,0.01,,
0.12,,,"[923, 141, 164, 216]",,,0.0,,,0.11,,,0.01,,,0.3,,,0.45,,,0.0,,
0.11,,,"[925, 141, 164, 214]",,,0.0,,,0.1,,,0.0,,,0.33,,,0.45,,,0.0,,
0.13,,,"[926, 142, 164, 217]",,,0.0,,,0.15,,,0.01,,,0.28,,,0.42,,,0.01,,
0.07,,,"[925, 140, 163, 215]",,,0.0,,,0.08,,,0.01,,,0.37,,,0.47,,,0.0,,
0.07,,,"[923, 138, 165, 217]",,,0.0,,,0.1,,,0.01,,,0.36,,,0.45,,,0.0,,
0.09,0.08,,"[923, 138, 163, 216]","[927, 816, 65, 78]",,0.0,0.0,,0.13,0.01,,0.01,0.4,,0.38,0.32,,0.38,0.18,,0.01,0.02,
0.11,,,"[921, 137, 165, 217]",,,0.0,,,0.15,,,0.0,,,0.25,,,0.48,,,0.0,,
0.05,,,"[920, 140, 163, 215]",,,0.0,,,0.17,,,0.0,,,0.34,,,0.43,,,0.01,,
0.12,,,"[920, 144, 160, 207]",,,0.0,,,0.19,,,0.0,,,0.25,,,0.44,,,0.01,,
0.12,,,"[917, 140, 166, 215]",,,0.0,,,0.14,,,0.0,,,0.33,,,0.4,,,0.01,,
0.11,,,"[916, 145, 161, 207]",,,0.0,,,0.2,,,0.0,,,0.26,,,0.42,,,0.0,,
0.16,,,"[915, 146, 161, 208]",,,0.0,,,0.25,,,0.0,,,0.27,,,0.32,,,0.01,,
0.15,,,"[908, 141, 161, 214]",,,0.0,,,0.21,,,0.0,,,0.2,,,0.43,,,0.02,,
0.06,,,"[908, 141, 164, 217]",,,0.0,,,0.22,,,0.0,,,0.32,,,0.38,,,0.01,,
0.08,,,"[907, 140, 164, 219]",,,0.0,,,0.28,,,0.0,,,0.23,,,0.38,,,0.02,,
0.1,,,"[907, 142, 161, 215]",,,0.0,,,0.19,,,0.0,,,0.29,,,0.41,,,0.01,,
0.06,,,"[906, 140, 164, 221]",,,0.0,,,0.21,,,0.0,,,0.22,,,0.49,,,0.01,,
0.1,,,"[903, 141, 164, 219]",,,0.0,,,0.17,,,0.0,,,0.27,,,0.42,,,0.05,,
0.1,,,"[902, 141, 166, 219]",,,0.0,,,0.2,,,0.0,,,0.31,,,0.35,,,0.04,,
0.08,,,"[904, 143, 162, 218]",,,0.0,,,0.17,,,0.0,,,0.36,,,0.38,,,0.01,,
0.1,,,"[903, 141, 163, 219]",,,0.0,,,0.19,,,0.0,,,0.29,,,0.35,,,0.07,,
0.11,,,"[904, 143, 162, 217]",,,0.0,,,0.18,,,0.0,,,0.28,,,0.41,,,0.02,,
0.08,0.07,,"[906, 135, 163, 220]","[928, 817, 64, 74]",,0.0,0.0,,0.17,0.02,,0.0,0.38,,0.37,0.31,,0.36,0.22,,0.01,0.01,
0.08,0.07,,"[906, 134, 163, 222]","[928, 817, 64, 74]",,0.0,0.0,,0.14,0.02,,0.0,0.29,,0.39,0.35,,0.38,0.26,,0.02,0.01,
0.1,,,"[905, 134, 164, 224]",,,0.0,,,0.1,,,0.0,,,0.4,,,0.4,,,0.01,,
0.08,,,"[905, 134, 165, 223]",,,0.0,,,0.11,,,0.0,,,0.44,,,0.36,,,0.01,,
0.13,,,"[907, 135, 164, 222]",,,0.0,,,0.12,,,0.0,,,0.31,,,0.44,,,0.0,,
0.11,,,"[905, 134, 163, 223]",,,0.0,,,0.14,,,0.0,,,0.36,,,0.37,,,0.02,,
0.14,0.04,,"[905, 135, 164, 223]","[927, 818, 61, 72]",,0.0,0.0,,0.1,0.01,,0.0,0.18,,0.36,0.54,,0.4,0.21,,0.01,0.02,
0.11,0.03,,"[907, 134, 163, 222]","[930, 821, 58, 67]",,0.0,0.0,,0.16,0.02,,0.0,0.28,,0.3,0.41,,0.42,0.24,,0.02,0.01,
0.11,,,"[906, 135, 165, 222]",,,0.0,,,0.13,,,0.0,,,0.28,,,0.47,,,0.01,,
0.12,,,"[907, 134, 165, 223]",,,0.0,,,0.16,,,0.0,,,0.27,,,0.44,,,0.01,,
0.12,,,"[907, 136, 165, 221]",,,0.0,,,0.14,,,0.0,,,0.3,,,0.43,,,0.01,,
0.1,0.01,,"[903, 135, 167, 225]","[925, 819, 64, 74]",,0.0,0.0,,0.11,0.0,,0.0,0.16,,0.3,0.67,,0.48,0.13,,0.01,0.01,
0.1,0.02,,"[905, 136, 168, 225]","[924, 819, 64, 74]",,0.0,0.0,,0.09,0.0,,0.0,0.23,,0.38,0.56,,0.42,0.17,,0.01,0.02,
0.07,,,"[904, 136, 168, 225]",,,0.0,,,0.07,,,0.0,,,0.46,,,0.39,,,0.01,,
0.12,,,"[904, 147, 161, 215]",,,0.0,,,0.14,,,0.0,,,0.31,,,0.4,,,0.02,,
0.15,,,"[904, 148, 160, 215]",,,0.0,,,0.14,,,0.0,,,0.34,,,0.34,,,0.02,,
0.07,,,"[903, 139, 168, 221]",,,0.0,,,0.08,,,0.0,,,0.51,,,0.32,,,0.01,,
0.09,,,"[903, 139, 166, 220]",,,0.0,,,0.09,,,0.0,,,0.49,,,0.32,,,0.01,,
0.06,,,"[903, 138, 167, 223]",,,0.0,,,0.07,,,0.0,,,0.49,,,0.37,,,0.01,,
0.05,,,"[902, 138, 167, 222]",,,0.0,,,0.06,,,0.0,,,0.56,,,0.32,,,0.01,,
0.06,,,"[902, 138, 167, 221]",,,0.0,,,0.09,,,0.0,,,0.52,,,0.31,,,0.01,,
0.08,,,"[906, 138, 162, 222]",,,0.0,,,0.09,,,0.0,,,0.46,,,0.36,,,0.01,,
0.06,,,"[903, 138, 166, 222]",,,0.0,,,0.07,,,0.0,,,0.56,,,0.3,,,0.01,,
0.11,,,"[903, 138, 165, 220]",,,0.0,,,0.1,,,0.0,,,0.48,,,0.29,,,0.01,,
0.14,,,"[903, 139, 164, 218]",,,0.0,,,0.07,,,0.0,,,0.47,,,0.3,,,0.02,,
0.06,,,"[902, 140, 163, 217]",,,0.0,,,0.04,,,0.0,,,0.64,,,0.23,,,0.02,,
0.1,,,"[902, 140, 164, 217]",,,0.0,,,0.07,,,0.0,,,0.52,,,0.28,,,0.03,,
0.21,0.06,,"[905, 144, 163, 213]","[928, 817, 65, 76]",,0.0,0.0,,0.15,0.01,,0.0,0.5,,0.4,0.31,,0.22,0.11,,0.01,0.01,
0.15,0.04,,"[903, 139, 164, 219]","[928, 817, 67, 78]",,0.0,0.0,,0.07,0.01,,0.0,0.36,,0.47,0.44,,0.28,0.14,,0.02,0.01,
0.2,0.07,,"[906, 144, 164, 213]","[925, 818, 65, 76]",,0.0,0.0,,0.11,0.01,,0.0,0.35,,0.36,0.37,,0.31,0.19,,0.01,0.02,
0.22,,,"[906, 145, 164, 211]",,,0.0,,,0.12,,,0.0,,,0.34,,,0.29,,,0.02,,
0.13,,,"[902, 140, 164, 218]",,,0.0,,,0.08,,,0.0,,,0.45,,,0.31,,,0.03,,
0.21,,,"[904, 144, 166, 215]",,,0.0,,,0.11,,,0.0,,,0.39,,,0.27,,,0.01,,
0.23,,,"[904, 144, 166, 215]",,,0.0,,,0.12,,,0.0,,,0.33,,,0.29,,,0.02,,
0.2,,,"[905, 146, 162, 210]",,,0.0,,,0.14,,,0.0,,,0.43,,,0.22,,,0.02,,
0.26,,,"[905, 138, 162, 218]",,,0.0,,,0.19,,,0.0,,,0.34,,,0.2,,,0.01,,
0.26,,,"[906, 138, 162, 217]",,,0.0,,,0.13,,,0.0,,,0.32,,,0.27,,,0.01,,
0.33,,,"[906, 137, 163, 220]",,,0.0,,,0.1,,,0.0,,,0.28,,,0.29,,,0.01,,
0.34,,,"[906, 137, 163, 221]",,,0.0,,,0.11,,,0.0,,,0.23,,,0.31,,,0.01,,
0.41,,,"[903, 138, 167, 222]",,,0.0,,,0.08,,,0.0,,,0.26,,,0.23,,,0.02,,
0.16,,,"[904, 149, 164, 211]",,,0.0,,,0.18,,,0.0,,,0.31,,,0.33,,,0.01,,
0.11,,,"[901, 147, 167, 215]",,,0.0,,,0.1,,,0.0,,,0.38,,,0.39,,,0.01,,
0.15,,,"[902, 148, 166, 213]",,,0.0,,,0.15,,,0.0,,,0.28,,,0.41,,,0.01,,
0.12,,,"[902, 148, 165, 213]",,,0.0,,,0.13,,,0.0,,,0.33,,,0.41,,,0.01,,
0.11,,,"[901, 148, 167, 213]",,,0.0,,,0.12,,,0.0,,,0.33,,,0.42,,,0.01,,
0.16,,,"[901, 147, 166, 215]",,,0.0,,,0.08,,,0.0,,,0.35,,,0.39,,,0.01,,
0.4,,,"[905, 144, 164, 213]",,,0.0,,,0.14,,,0.0,,,0.18,,,0.28,,,0.0,,
0.22,,,"[905, 143, 161, 211]",,,0.0,,,0.23,,,0.0,,,0.22,,,0.33,,,0.0,,
0.11,,,"[900, 144, 167, 221]",,,0.0,,,0.05,,,0.0,,,0.34,,,0.49,,,0.01,,
0.39,,,"[904, 144, 162, 212]",,,0.0,,,0.22,,,0.0,,,0.16,,,0.22,,,0.02,,
0.44,,,"[903, 142, 165, 216]",,,0.0,,,0.17,,,0.0,,,0.17,,,0.2,,,0.01,,
0.37,,,"[904, 144, 160, 212]",,,0.0,,,0.13,,,0.0,,,0.2,,,0.29,,,0.0,,
0.49,,,"[904, 143, 163, 213]",,,0.0,,,0.17,,,0.0,,,0.16,,,0.17,,,0.01,,
0.42,,,"[904, 143, 164, 213]",,,0.0,,,0.17,,,0.0,,,0.2,,,0.21,,,0.01,,
0.32,,,"[903, 143, 162, 213]",,,0.0,,,0.18,,,0.0,,,0.23,,,0.25,,,0.01,,
0.36,,,"[903, 144, 163, 211]",,,0.0,,,0.18,,,0.0,,,0.25,,,0.21,,,0.01,,
0.38,,,"[902, 143, 164, 214]",,,0.0,,,0.1,,,0.0,,,0.3,,,0.21,,,0.01,,
